16231@1772032207.935444:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032207.935450:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032207.941185:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032207.941188:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032207.941194:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.026278:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.026282:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.026288:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.092719:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.092722:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.092728:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.125186:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.125190:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.125197:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.181214:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.181217:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.181223:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.331619:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.331622:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.331628:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.499131:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.499135:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.499141:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.620896:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.620900:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.620906:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.653369:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032208.653372:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032208.653378:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032214.986236:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032214.986239:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032214.986245:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032214.993104:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032214.993107:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032214.993113:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.105723:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.105726:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.105732:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.146638:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.146641:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.146647:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.168314:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.168317:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.168323:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.178077:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.178080:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.178086:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.196834:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.196837:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.196843:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.260986:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.260989:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.260995:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.389899:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.389902:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.389908:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.405823:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032215.405826:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032215.405832:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.664091:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.664094:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.664100:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.672357:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.672361:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.672367:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.686607:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.686610:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.686616:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.702349:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.702352:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.702359:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.717607:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.717611:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.717617:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.732892:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.732895:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.732902:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.748406:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.748409:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.748416:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.795741:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.795744:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.795750:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.798551:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.798554:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.798559:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.811297:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032228.811301:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032228.811307:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.510561:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.510564:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.510570:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.517460:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.517464:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.517471:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.534482:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.534485:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.534491:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.570075:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.570078:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.570084:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.578226:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.578229:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.578235:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.594072:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.594076:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.594082:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.609885:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.609889:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.609895:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.627882:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.627886:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.627891:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.641465:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.641469:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.641475:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.657237:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
16231@1772032229.657241:vfio_region_write  (0000:25:00.0:region2+0x804, 0x48, 4)
16231@1772032229.657247:vfio_region_read  (0000:25:00.0:region2+0x804, 4) = 0x48
