16231@1772032177.608977:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.608983:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609108:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3e
16231@1772032177.609117:vfio_region_write  (0000:25:00.0:region0+0x48, 0x3f, 1)
16231@1772032177.609123:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609127:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.609133:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609262:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3f
16231@1772032177.609268:vfio_region_write  (0000:25:00.0:region0+0x48, 0x40, 1)
16231@1772032177.609275:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609278:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.609284:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609400:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x40
16231@1772032177.609406:vfio_region_write  (0000:25:00.0:region0+0x48, 0x41, 1)
16231@1772032177.609412:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609415:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.609421:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609546:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x41
16231@1772032177.609552:vfio_region_write  (0000:25:00.0:region0+0x48, 0x42, 1)
16231@1772032177.609558:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609561:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.609567:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609694:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x42
16231@1772032177.609701:vfio_region_write  (0000:25:00.0:region0+0x48, 0x43, 1)
16231@1772032177.609707:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609710:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.609716:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609840:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x43
16231@1772032177.609847:vfio_region_write  (0000:25:00.0:region0+0x48, 0x44, 1)
16231@1772032177.609853:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609857:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.609863:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609983:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x44
16231@1772032177.609989:vfio_region_write  (0000:25:00.0:region0+0x48, 0x45, 1)
16231@1772032177.609996:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.609999:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.610005:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610129:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x45
16231@1772032177.610135:vfio_region_write  (0000:25:00.0:region0+0x48, 0x46, 1)
16231@1772032177.610141:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610145:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.610150:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610278:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x46
16231@1772032177.610284:vfio_region_write  (0000:25:00.0:region0+0x48, 0x47, 1)
16231@1772032177.610290:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610293:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.610299:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610421:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x47
16231@1772032177.610427:vfio_region_write  (0000:25:00.0:region0+0x48, 0x48, 1)
16231@1772032177.610433:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610436:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.610442:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610567:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x48
16231@1772032177.610573:vfio_region_write  (0000:25:00.0:region0+0x48, 0x49, 1)
16231@1772032177.610579:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610582:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.610588:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610712:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x49
16231@1772032177.610721:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4a, 1)
16231@1772032177.610728:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610731:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.610737:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610858:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4a
16231@1772032177.610864:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4b, 1)
16231@1772032177.610870:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.610874:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.610880:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611010:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4b
16231@1772032177.611020:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4c, 1)
16231@1772032177.611027:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611030:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.611036:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611151:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4c
16231@1772032177.611157:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4d, 1)
16231@1772032177.611163:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611167:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.611172:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611299:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4d
16231@1772032177.611305:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4e, 1)
16231@1772032177.611311:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611314:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.611320:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611442:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4e
16231@1772032177.611448:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4f, 1)
16231@1772032177.611454:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611457:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.611463:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611587:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4f
16231@1772032177.611593:vfio_region_write  (0000:25:00.0:region0+0x48, 0x50, 1)
16231@1772032177.611599:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611603:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.611609:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611733:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x50
16231@1772032177.611739:vfio_region_write  (0000:25:00.0:region0+0x48, 0x51, 1)
16231@1772032177.611746:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611749:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.611755:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611879:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x51
16231@1772032177.611886:vfio_region_write  (0000:25:00.0:region0+0x48, 0x52, 1)
16231@1772032177.611892:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.611895:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.611901:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612025:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x52
16231@1772032177.612031:vfio_region_write  (0000:25:00.0:region0+0x48, 0x53, 1)
16231@1772032177.612037:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612040:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.612046:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612171:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x53
16231@1772032177.612176:vfio_region_write  (0000:25:00.0:region0+0x48, 0x54, 1)
16231@1772032177.612183:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612186:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.612192:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612317:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x54
16231@1772032177.612325:vfio_region_write  (0000:25:00.0:region0+0x48, 0x55, 1)
16231@1772032177.612331:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612334:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.612340:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612463:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x55
16231@1772032177.612468:vfio_region_write  (0000:25:00.0:region0+0x48, 0x56, 1)
16231@1772032177.612475:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612478:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.612484:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612608:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x56
16231@1772032177.612614:vfio_region_write  (0000:25:00.0:region0+0x48, 0x57, 1)
16231@1772032177.612620:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612623:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.612629:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612754:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x57
16231@1772032177.612760:vfio_region_write  (0000:25:00.0:region0+0x48, 0x58, 1)
16231@1772032177.612766:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612769:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.612775:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612903:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x58
16231@1772032177.612909:vfio_region_write  (0000:25:00.0:region0+0x48, 0x59, 1)
16231@1772032177.612915:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.612918:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.612924:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613046:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x59
16231@1772032177.613053:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5a, 1)
16231@1772032177.613059:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613062:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.613068:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613192:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5a
16231@1772032177.613198:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5b, 1)
16231@1772032177.613204:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613207:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.613213:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613337:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5b
16231@1772032177.613343:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5c, 1)
16231@1772032177.613349:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613353:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.613358:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613484:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5c
16231@1772032177.613490:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5d, 1)
16231@1772032177.613496:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613499:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.613505:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613630:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5d
16231@1772032177.613636:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5e, 1)
16231@1772032177.613642:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613645:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.613651:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613780:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5e
16231@1772032177.613786:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5f, 1)
16231@1772032177.613792:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613795:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.613801:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613924:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5f
16231@1772032177.613930:vfio_region_write  (0000:25:00.0:region0+0x48, 0x60, 1)
16231@1772032177.613936:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.613939:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.613945:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614067:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x60
16231@1772032177.614073:vfio_region_write  (0000:25:00.0:region0+0x48, 0x61, 1)
16231@1772032177.614079:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614082:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.614088:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614213:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x61
16231@1772032177.614219:vfio_region_write  (0000:25:00.0:region0+0x48, 0x62, 1)
16231@1772032177.614225:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614228:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.614234:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614359:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x62
16231@1772032177.614365:vfio_region_write  (0000:25:00.0:region0+0x48, 0x63, 1)
16231@1772032177.614371:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614374:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.614380:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614507:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x63
16231@1772032177.614513:vfio_region_write  (0000:25:00.0:region0+0x48, 0x64, 1)
16231@1772032177.614519:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614522:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.614528:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614650:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x64
16231@1772032177.614656:vfio_region_write  (0000:25:00.0:region0+0x48, 0x65, 1)
16231@1772032177.614662:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614665:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.614671:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614799:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x65
16231@1772032177.614805:vfio_region_write  (0000:25:00.0:region0+0x48, 0x66, 1)
16231@1772032177.614811:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614814:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.614820:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614943:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x66
16231@1772032177.614957:vfio_region_write  (0000:25:00.0:region0+0x48, 0x67, 1)
16231@1772032177.614964:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.614967:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.614973:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615095:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x67
16231@1772032177.615101:vfio_region_write  (0000:25:00.0:region0+0x48, 0x68, 1)
16231@1772032177.615107:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615110:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.615116:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615239:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x68
16231@1772032177.615245:vfio_region_write  (0000:25:00.0:region0+0x48, 0x69, 1)
16231@1772032177.615251:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615255:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.615261:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615383:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x69
16231@1772032177.615389:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6a, 1)
16231@1772032177.615395:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615399:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.615405:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615528:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6a
16231@1772032177.615534:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6b, 1)
16231@1772032177.615540:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615544:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.615550:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615671:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6b
16231@1772032177.615677:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6c, 1)
16231@1772032177.615683:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615686:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.615692:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615817:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6c
16231@1772032177.615823:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6d, 1)
16231@1772032177.615829:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615832:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.615838:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615963:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6d
16231@1772032177.615968:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6e, 1)
16231@1772032177.615975:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.615978:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.615984:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616110:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6e
16231@1772032177.616117:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6f, 1)
16231@1772032177.616123:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616126:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.616132:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616254:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6f
16231@1772032177.616260:vfio_region_write  (0000:25:00.0:region0+0x48, 0x70, 1)
16231@1772032177.616266:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616269:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.616275:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616400:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x70
16231@1772032177.616405:vfio_region_write  (0000:25:00.0:region0+0x48, 0x71, 1)
16231@1772032177.616412:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616415:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.616421:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616546:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x71
16231@1772032177.616552:vfio_region_write  (0000:25:00.0:region0+0x48, 0x72, 1)
16231@1772032177.616558:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616561:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.616567:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616692:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x72
16231@1772032177.616698:vfio_region_write  (0000:25:00.0:region0+0x48, 0x73, 1)
16231@1772032177.616704:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616707:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.616713:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616837:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x73
16231@1772032177.616843:vfio_region_write  (0000:25:00.0:region0+0x48, 0x74, 1)
16231@1772032177.616849:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616852:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.616858:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.616991:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x74
16231@1772032177.616998:vfio_region_write  (0000:25:00.0:region0+0x48, 0x75, 1)
16231@1772032177.617004:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617008:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.617014:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617132:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x75
16231@1772032177.617139:vfio_region_write  (0000:25:00.0:region0+0x48, 0x76, 1)
16231@1772032177.617145:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617148:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.617154:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617275:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x76
16231@1772032177.617281:vfio_region_write  (0000:25:00.0:region0+0x48, 0x77, 1)
16231@1772032177.617287:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617290:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.617296:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617421:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x77
16231@1772032177.617427:vfio_region_write  (0000:25:00.0:region0+0x48, 0x78, 1)
16231@1772032177.617433:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617436:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.617442:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617567:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x78
16231@1772032177.617572:vfio_region_write  (0000:25:00.0:region0+0x48, 0x79, 1)
16231@1772032177.617579:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617582:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.617588:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617715:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x79
16231@1772032177.617721:vfio_region_write  (0000:25:00.0:region0+0x48, 0x7a, 1)
16231@1772032177.617727:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617731:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032177.617737:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617862:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x7a
16231@1772032177.617868:vfio_region_write  (0000:25:00.0:region0+0x48, 0x7b, 1)
16231@1772032177.617874:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032177.617877:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
